arch type   mix	 threads ms	    ops	
AMD MSQueue	50PW	63	20853.37	10000000
AMD MSQueue	50PW	63	20872.54	10000000
AMD MSQueue	50PW	63	20841.92	10000000
AMD MSQueue	50PW	63	20849.75	10000000
AMD MSQueue	50PW	63	20876.74	10000000
AMD MSQueue	50PW	63	20870.58	10000000
AMD MSQueue	50PW	63	20871.35	10000000
AMD MSQueue	50PW	63	20825.16	10000000
AMD MSQueue	50PW	64	21212.14	10000000
AMD MSQueue	50PW	64	21233.66	10000000
AMD MSQueue	50PW	64	21250.18	10000000
AMD MSQueue	50PW	64	21219.93	10000000
AMD MSQueue	50PW	64	21230.19	10000000
AMD MSQueue	50PW	64	22440.95	10000000
AMD MSQueue	50PW	64	21220.53	10000000
AMD MSQueue	50PW	64	21217.93	10000000
AMD MSQueue	50PW	64	21218.26	10000000
AMD MSQueue	50PW	64	21214.32	10000000
AMD QQueue	50PW	1	2170.25	10000000
AMD QQueue	50PW	1	2166.54	10000000
AMD QQueue	50PW	1	2163.73	10000000
AMD QQueue	50PW	1	2166.61	10000000
AMD QQueue	50PW	1	2172.85	10000000
AMD QQueue	50PW	1	2167.24	10000000
AMD QQueue	50PW	1	2169.58	10000000
AMD QQueue	50PW	1	2167.07	10000000
AMD QQueue	50PW	1	2167.16	10000000
AMD QQueue	50PW	1	2167.85	10000000
AMD QQueue	50PW	2	1294.66	10000000
AMD QQueue	50PW	2	1289.82	10000000
AMD QQueue	50PW	2	1289.97	10000000
AMD QQueue	50PW	2	1288.39	10000000
AMD QQueue	50PW	2	1289.40	10000000
AMD QQueue	50PW	2	1290.40	10000000
AMD QQueue	50PW	2	1289.32	10000000
AMD QQueue	50PW	2	1290.49	10000000
AMD QQueue	50PW	2	1293.21	10000000
AMD QQueue	50PW	2	1291.33	10000000
AMD QQueue	50PW	3	969.95	10000000
AMD QQueue	50PW	3	966.16	10000000
AMD QQueue	50PW	3	964.71	10000000
AMD QQueue	50PW	3	970.46	10000000
AMD QQueue	50PW	3	954.44	10000000
AMD QQueue	50PW	3	959.59	10000000
AMD QQueue	50PW	3	972.98	10000000
AMD QQueue	50PW	3	972.71	10000000
AMD QQueue	50PW	3	972.97	10000000
AMD QQueue	50PW	3	967.93	10000000
AMD QQueue	50PW	4	851.52	10000000
AMD QQueue	50PW	4	847.93	10000000
AMD QQueue	50PW	4	846.77	10000000
AMD QQueue	50PW	4	845.44	10000000
AMD QQueue	50PW	4	845.65	10000000
AMD QQueue	50PW	4	845.77	10000000
AMD QQueue	50PW	4	847.38	10000000
AMD QQueue	50PW	4	847.50	10000000
AMD QQueue	50PW	4	845.27	10000000
AMD QQueue	50PW	4	845.66	10000000
AMD QQueue	50PW	5	1267.32	10000000
AMD QQueue	50PW	5	1106.12	10000000
AMD QQueue	50PW	5	1103.96	10000000
AMD QQueue	50PW	5	1104.62	10000000
AMD QQueue	50PW	5	1105.32	10000000
AMD QQueue	50PW	5	1106.37	10000000
AMD QQueue	50PW	5	1102.45	10000000
AMD QQueue	50PW	5	1102.01	10000000
AMD QQueue	50PW	5	1102.41	10000000
AMD QQueue	50PW	5	1103.38	10000000
AMD QQueue	50PW	5	1102.47	10000000
AMD QQueue	50PW	6	1221.77	10000000
AMD QQueue	50PW	6	1079.92	10000000
AMD QQueue	50PW	6	1077.95	10000000
AMD QQueue	50PW	6	1081.28	10000000
AMD QQueue	50PW	6	1080.36	10000000
AMD QQueue	50PW	6	1079.31	10000000
AMD QQueue	50PW	6	1079.62	10000000
AMD QQueue	50PW	6	1079.56	10000000
AMD QQueue	50PW	6	1080.20	10000000
AMD QQueue	50PW	6	1079.63	10000000
AMD QQueue	50PW	6	1081.00	10000000
AMD QQueue	50PW	7	1127.42	10000000
AMD QQueue	50PW	7	1004.31	10000000
AMD QQueue	50PW	7	1005.30	10000000
AMD QQueue	50PW	7	1004.08	10000000
AMD QQueue	50PW	7	1007.23	10000000
AMD QQueue	50PW	7	1005.20	10000000
AMD QQueue	50PW	7	1003.65	10000000
AMD QQueue	50PW	7	1004.03	10000000
AMD QQueue	50PW	7	1005.61	10000000
AMD QQueue	50PW	7	1004.48	10000000
AMD QQueue	50PW	7	1004.32	10000000
AMD QQueue	50PW	8	919.63	10000000
AMD QQueue	50PW	8	914.22	10000000
AMD QQueue	50PW	8	913.04	10000000
AMD QQueue	50PW	8	913.12	10000000
AMD QQueue	50PW	8	919.74	10000000
AMD QQueue	50PW	8	921.28	10000000
AMD QQueue	50PW	8	920.31	10000000
AMD QQueue	50PW	8	919.18	10000000
AMD QQueue	50PW	8	925.10	10000000
AMD QQueue	50PW	8	920.14	10000000
AMD QQueue	50PW	9	1036.13	10000000
AMD QQueue	50PW	9	998.81	10000000
AMD QQueue	50PW	9	1002.08	10000000
AMD QQueue	50PW	9	1000.83	10000000
AMD QQueue	50PW	9	1003.11	10000000
AMD QQueue	50PW	9	1001.54	10000000
AMD QQueue	50PW	9	1001.05	10000000
AMD QQueue	50PW	9	1001.48	10000000
AMD QQueue	50PW	9	1003.37	10000000
AMD QQueue	50PW	9	999.97	10000000
AMD QQueue	50PW	10	1059.80	10000000
AMD QQueue	50PW	10	954.76	10000000
AMD QQueue	50PW	10	951.71	10000000
AMD QQueue	50PW	10	957.11	10000000
AMD QQueue	50PW	10	952.09	10000000
AMD QQueue	50PW	10	951.53	10000000
AMD QQueue	50PW	10	952.42	10000000
AMD QQueue	50PW	10	956.59	10000000
AMD QQueue	50PW	10	953.39	10000000
AMD QQueue	50PW	10	952.55	10000000
AMD QQueue	50PW	10	952.53	10000000
AMD QQueue	50PW	11	945.85	10000000
AMD QQueue	50PW	11	1017.15	10000000
AMD QQueue	50PW	11	999.24	10000000
AMD QQueue	50PW	11	990.84	10000000
AMD QQueue	50PW	11	1001.48	10000000
AMD QQueue	50PW	11	992.53	10000000
AMD QQueue	50PW	11	952.61	10000000
AMD QQueue	50PW	11	941.47	10000000
AMD QQueue	50PW	11	941.43	10000000
AMD QQueue	50PW	11	940.90	10000000
AMD QQueue	50PW	11	941.56	10000000
AMD QQueue	50PW	11	941.56	10000000
AMD QQueue	50PW	11	940.53	10000000
AMD QQueue	50PW	11	941.05	10000000
AMD QQueue	50PW	11	940.58	10000000
AMD QQueue	50PW	12	848.70	10000000
AMD QQueue	50PW	12	847.19	10000000
AMD QQueue	50PW	12	846.32	10000000
AMD QQueue	50PW	12	846.01	10000000
AMD QQueue	50PW	12	849.76	10000000
AMD QQueue	50PW	12	846.18	10000000
AMD QQueue	50PW	12	845.89	10000000
AMD QQueue	50PW	12	846.16	10000000
AMD QQueue	50PW	12	850.10	10000000
AMD QQueue	50PW	12	846.01	10000000
AMD QQueue	50PW	13	846.68	10000000
AMD QQueue	50PW	13	840.55	10000000
AMD QQueue	50PW	13	848.78	10000000
AMD QQueue	50PW	13	851.77	10000000
AMD QQueue	50PW	13	843.10	10000000
AMD QQueue	50PW	13	848.59	10000000
AMD QQueue	50PW	13	846.74	10000000
AMD QQueue	50PW	13	848.24	10000000
AMD QQueue	50PW	13	848.40	10000000
AMD QQueue	50PW	13	846.63	10000000
AMD QQueue	50PW	14	780.36	10000000
AMD QQueue	50PW	14	772.88	10000000
AMD QQueue	50PW	14	767.78	10000000
AMD QQueue	50PW	14	769.52	10000000
AMD QQueue	50PW	14	767.72	10000000
AMD QQueue	50PW	14	766.83	10000000
AMD QQueue	50PW	14	766.58	10000000
AMD QQueue	50PW	14	766.67	10000000
AMD QQueue	50PW	14	767.21	10000000
AMD QQueue	50PW	14	766.75	10000000
AMD QQueue	50PW	15	717.56	10000000
AMD QQueue	50PW	15	716.27	10000000
AMD QQueue	50PW	15	715.67	10000000
AMD QQueue	50PW	15	717.07	10000000
AMD QQueue	50PW	15	717.32	10000000
AMD QQueue	50PW	15	715.80	10000000
AMD QQueue	50PW	15	716.23	10000000
AMD QQueue	50PW	15	715.67	10000000
AMD QQueue	50PW	15	716.91	10000000
AMD QQueue	50PW	15	716.18	10000000
AMD QQueue	50PW	16	606.48	10000000
AMD QQueue	50PW	16	601.37	10000000
AMD QQueue	50PW	16	602.78	10000000
AMD QQueue	50PW	16	602.62	10000000
AMD QQueue	50PW	16	611.27	10000000
AMD QQueue	50PW	16	625.84	10000000
AMD QQueue	50PW	16	612.93	10000000
AMD QQueue	50PW	16	602.60	10000000
AMD QQueue	50PW	16	604.62	10000000
AMD QQueue	50PW	16	601.55	10000000
AMD QQueue	50PW	17	580.04	10000000
AMD QQueue	50PW	17	577.43	10000000
AMD QQueue	50PW	17	577.66	10000000
AMD QQueue	50PW	17	579.59	10000000
AMD QQueue	50PW	17	578.01	10000000
AMD QQueue	50PW	17	577.62	10000000
AMD QQueue	50PW	17	578.26	10000000
AMD QQueue	50PW	17	577.41	10000000
AMD QQueue	50PW	17	577.59	10000000
AMD QQueue	50PW	17	578.00	10000000
AMD QQueue	50PW	18	614.21	10000000
AMD QQueue	50PW	18	631.74	10000000
AMD QQueue	50PW	18	641.84	10000000
AMD QQueue	50PW	18	643.32	10000000
AMD QQueue	50PW	18	642.05	10000000
AMD QQueue	50PW	18	659.33	10000000
AMD QQueue	50PW	18	638.22	10000000
AMD QQueue	50PW	18	639.50	10000000
AMD QQueue	50PW	18	638.94	10000000
AMD QQueue	50PW	18	638.59	10000000
AMD QQueue	50PW	19	598.60	10000000
AMD QQueue	50PW	19	602.85	10000000
AMD QQueue	50PW	19	614.40	10000000
AMD QQueue	50PW	19	616.99	10000000
AMD QQueue	50PW	19	615.88	10000000
AMD QQueue	50PW	19	614.09	10000000
AMD QQueue	50PW	19	614.78	10000000
AMD QQueue	50PW	19	614.45	10000000
AMD QQueue	50PW	19	616.52	10000000
AMD QQueue	50PW	19	614.78	10000000
AMD QQueue	50PW	20	536.37	10000000
AMD QQueue	50PW	20	536.23	10000000
AMD QQueue	50PW	20	534.02	10000000
AMD QQueue	50PW	20	535.15	10000000
AMD QQueue	50PW	20	533.85	10000000
AMD QQueue	50PW	20	533.98	10000000
AMD QQueue	50PW	20	534.84	10000000
AMD QQueue	50PW	20	534.75	10000000
AMD QQueue	50PW	20	534.34	10000000
AMD QQueue	50PW	20	534.24	10000000
AMD QQueue	50PW	21	497.81	10000000
AMD QQueue	50PW	21	496.52	10000000
AMD QQueue	50PW	21	512.93	10000000
AMD QQueue	50PW	21	515.79	10000000
AMD QQueue	50PW	21	515.87	10000000
AMD QQueue	50PW	21	513.07	10000000
AMD QQueue	50PW	21	513.16	10000000
AMD QQueue	50PW	21	513.47	10000000
AMD QQueue	50PW	21	513.73	10000000
AMD QQueue	50PW	21	513.89	10000000
AMD QQueue	50PW	22	497.31	10000000
AMD QQueue	50PW	22	496.33	10000000
AMD QQueue	50PW	22	538.01	10000000
AMD QQueue	50PW	22	541.29	10000000
AMD QQueue	50PW	22	539.91	10000000
AMD QQueue	50PW	22	540.58	10000000
AMD QQueue	50PW	22	540.46	10000000
AMD QQueue	50PW	22	541.21	10000000
AMD QQueue	50PW	22	540.11	10000000
AMD QQueue	50PW	22	540.69	10000000
AMD QQueue	50PW	22	541.93	10000000
AMD QQueue	50PW	22	539.66	10000000
AMD QQueue	50PW	23	476.72	10000000
AMD QQueue	50PW	23	474.26	10000000
AMD QQueue	50PW	23	525.66	10000000
AMD QQueue	50PW	23	515.63	10000000
AMD QQueue	50PW	23	517.67	10000000
AMD QQueue	50PW	23	515.93	10000000
AMD QQueue	50PW	23	515.99	10000000
AMD QQueue	50PW	23	515.08	10000000
AMD QQueue	50PW	23	517.01	10000000
AMD QQueue	50PW	23	516.15	10000000
AMD QQueue	50PW	23	516.00	10000000
AMD QQueue	50PW	23	515.94	10000000
AMD QQueue	50PW	24	419.36	10000000
AMD QQueue	50PW	24	417.91	10000000
AMD QQueue	50PW	24	428.82	10000000
AMD QQueue	50PW	24	435.18	10000000
AMD QQueue	50PW	24	433.62	10000000
AMD QQueue	50PW	24	435.60	10000000
AMD QQueue	50PW	24	433.42	10000000
AMD QQueue	50PW	24	434.55	10000000
AMD QQueue	50PW	24	434.39	10000000
AMD QQueue	50PW	24	436.09	10000000
AMD QQueue	50PW	25	405.21	10000000
AMD QQueue	50PW	25	402.32	10000000
AMD QQueue	50PW	25	402.46	10000000
AMD QQueue	50PW	25	403.05	10000000
AMD QQueue	50PW	25	402.10	10000000
AMD QQueue	50PW	25	402.57	10000000
AMD QQueue	50PW	25	402.30	10000000
AMD QQueue	50PW	25	403.80	10000000
AMD QQueue	50PW	25	402.39	10000000
AMD QQueue	50PW	25	403.90	10000000
AMD QQueue	50PW	26	436.86	10000000
AMD QQueue	50PW	26	435.12	10000000
AMD QQueue	50PW	26	435.12	10000000
AMD QQueue	50PW	26	442.35	10000000
AMD QQueue	50PW	26	442.37	10000000
AMD QQueue	50PW	26	436.21	10000000
AMD QQueue	50PW	26	433.88	10000000
AMD QQueue	50PW	26	434.35	10000000
AMD QQueue	50PW	26	434.25	10000000
AMD QQueue	50PW	26	434.67	10000000
AMD QQueue	50PW	27	427.92	10000000
AMD QQueue	50PW	27	424.91	10000000
AMD QQueue	50PW	27	424.73	10000000
AMD QQueue	50PW	27	425.49	10000000
AMD QQueue	50PW	27	424.92	10000000
AMD QQueue	50PW	27	424.22	10000000
AMD QQueue	50PW	27	424.70	10000000
AMD QQueue	50PW	27	424.53	10000000
AMD QQueue	50PW	27	444.67	10000000
AMD QQueue	50PW	27	443.60	10000000
AMD QQueue	50PW	28	382.32	10000000
AMD QQueue	50PW	28	373.98	10000000
AMD QQueue	50PW	28	371.71	10000000
AMD QQueue	50PW	28	371.78	10000000
AMD QQueue	50PW	28	372.45	10000000
AMD QQueue	50PW	28	371.49	10000000
AMD QQueue	50PW	28	371.86	10000000
AMD QQueue	50PW	28	372.09	10000000
AMD QQueue	50PW	28	373.12	10000000
AMD QQueue	50PW	28	371.44	10000000
AMD QQueue	50PW	29	363.61	10000000
AMD QQueue	50PW	29	360.50	10000000
AMD QQueue	50PW	29	362.78	10000000
AMD QQueue	50PW	29	369.07	10000000
AMD QQueue	50PW	29	367.26	10000000
AMD QQueue	50PW	29	367.63	10000000
AMD QQueue	50PW	29	368.09	10000000
AMD QQueue	50PW	29	367.17	10000000
AMD QQueue	50PW	29	367.91	10000000
AMD QQueue	50PW	29	367.84	10000000
AMD QQueue	50PW	30	392.57	10000000
AMD QQueue	50PW	30	389.22	10000000
AMD QQueue	50PW	30	383.52	10000000
AMD QQueue	50PW	30	383.88	10000000
AMD QQueue	50PW	30	383.41	10000000
AMD QQueue	50PW	30	384.02	10000000
AMD QQueue	50PW	30	383.06	10000000
AMD QQueue	50PW	30	393.66	10000000
AMD QQueue	50PW	30	408.78	10000000
AMD QQueue	50PW	30	386.25	10000000
AMD QQueue	50PW	31	374.16	10000000
AMD QQueue	50PW	31	372.15	10000000
AMD QQueue	50PW	31	372.43	10000000
AMD QQueue	50PW	31	372.82	10000000
AMD QQueue	50PW	31	371.84	10000000
AMD QQueue	50PW	31	371.67	10000000
AMD QQueue	50PW	31	371.94	10000000
AMD QQueue	50PW	31	371.98	10000000
AMD QQueue	50PW	31	372.74	10000000
AMD QQueue	50PW	31	371.71	10000000
AMD QQueue	50PW	32	314.54	10000000
AMD QQueue	50PW	32	312.44	10000000
AMD QQueue	50PW	32	313.33	10000000
AMD QQueue	50PW	32	315.83	10000000
AMD QQueue	50PW	32	318.35	10000000
AMD QQueue	50PW	32	318.59	10000000
AMD QQueue	50PW	32	318.61	10000000
AMD QQueue	50PW	32	318.49	10000000
AMD QQueue	50PW	32	318.56	10000000
AMD QQueue	50PW	32	319.70	10000000
AMD QQueue	50PW	33	312.61	10000000
AMD QQueue	50PW	33	306.67	10000000
AMD QQueue	50PW	33	307.05	10000000
AMD QQueue	50PW	33	307.82	10000000
AMD QQueue	50PW	33	307.89	10000000
AMD QQueue	50PW	33	306.18	10000000
AMD QQueue	50PW	33	306.80	10000000
AMD QQueue	50PW	33	317.02	10000000
AMD QQueue	50PW	33	314.26	10000000
AMD QQueue	50PW	33	314.92	10000000
AMD QQueue	50PW	34	352.52	10000000
AMD QQueue	50PW	34	350.48	10000000
AMD QQueue	50PW	34	347.81	10000000
AMD QQueue	50PW	34	346.37	10000000
AMD QQueue	50PW	34	346.97	10000000
AMD QQueue	50PW	34	347.26	10000000
AMD QQueue	50PW	34	347.23	10000000
AMD QQueue	50PW	34	346.68	10000000
AMD QQueue	50PW	34	347.22	10000000
AMD QQueue	50PW	34	347.15	10000000
AMD QQueue	50PW	35	344.47	10000000
AMD QQueue	50PW	35	336.89	10000000
AMD QQueue	50PW	35	336.86	10000000
AMD QQueue	50PW	35	336.49	10000000
AMD QQueue	50PW	35	336.39	10000000
AMD QQueue	50PW	35	336.73	10000000
AMD QQueue	50PW	35	337.70	10000000
AMD QQueue	50PW	35	336.03	10000000
AMD QQueue	50PW	35	336.66	10000000
AMD QQueue	50PW	35	336.96	10000000
AMD QQueue	50PW	36	307.46	10000000
AMD QQueue	50PW	36	301.14	10000000
AMD QQueue	50PW	36	301.23	10000000
AMD QQueue	50PW	36	292.28	10000000
AMD QQueue	50PW	36	295.16	10000000
AMD QQueue	50PW	36	294.83	10000000
AMD QQueue	50PW	36	296.08	10000000
AMD QQueue	50PW	36	294.69	10000000
AMD QQueue	50PW	36	294.49	10000000
AMD QQueue	50PW	36	295.45	10000000
AMD QQueue	50PW	37	319.81	10000000
AMD QQueue	50PW	37	316.52	10000000
AMD QQueue	50PW	37	316.35	10000000
AMD QQueue	50PW	37	304.21	10000000
AMD QQueue	50PW	37	299.06	10000000
AMD QQueue	50PW	37	298.14	10000000
AMD QQueue	50PW	37	299.64	10000000
AMD QQueue	50PW	37	298.12	10000000
AMD QQueue	50PW	37	297.83	10000000
AMD QQueue	50PW	37	299.00	10000000
AMD QQueue	50PW	37	299.37	10000000
AMD QQueue	50PW	37	301.32	10000000
AMD QQueue	50PW	38	336.20	10000000
AMD QQueue	50PW	38	333.55	10000000
AMD QQueue	50PW	38	333.29	10000000
AMD QQueue	50PW	38	337.73	10000000
AMD QQueue	50PW	38	333.69	10000000
AMD QQueue	50PW	38	335.27	10000000
AMD QQueue	50PW	38	334.17	10000000
AMD QQueue	50PW	38	334.73	10000000
AMD QQueue	50PW	38	334.47	10000000
AMD QQueue	50PW	38	334.27	10000000
AMD QQueue	50PW	39	333.36	10000000
AMD QQueue	50PW	39	331.43	10000000
AMD QQueue	50PW	39	331.48	10000000
AMD QQueue	50PW	39	329.04	10000000
AMD QQueue	50PW	39	329.01	10000000
AMD QQueue	50PW	39	329.07	10000000
AMD QQueue	50PW	39	328.59	10000000
AMD QQueue	50PW	39	331.30	10000000
AMD QQueue	50PW	39	329.02	10000000
AMD QQueue	50PW	39	329.86	10000000
AMD QQueue	50PW	40	305.42	10000000
AMD QQueue	50PW	40	302.74	10000000
AMD QQueue	50PW	40	303.33	10000000
AMD QQueue	50PW	40	286.00	10000000
AMD QQueue	50PW	40	280.09	10000000
AMD QQueue	50PW	40	279.84	10000000
AMD QQueue	50PW	40	279.92	10000000
AMD QQueue	50PW	40	281.42	10000000
AMD QQueue	50PW	40	280.85	10000000
AMD QQueue	50PW	40	281.53	10000000
AMD QQueue	50PW	40	279.33	10000000
AMD QQueue	50PW	40	279.89	10000000
AMD QQueue	50PW	40	279.94	10000000
AMD QQueue	50PW	41	318.16	10000000
AMD QQueue	50PW	41	315.59	10000000
AMD QQueue	50PW	41	315.85	10000000
AMD QQueue	50PW	41	316.09	10000000
AMD QQueue	50PW	41	315.65	10000000
AMD QQueue	50PW	41	316.63	10000000
AMD QQueue	50PW	41	316.43	10000000
AMD QQueue	50PW	41	315.74	10000000
AMD QQueue	50PW	41	316.59	10000000
AMD QQueue	50PW	41	316.26	10000000
AMD QQueue	50PW	42	328.63	10000000
AMD QQueue	50PW	42	327.32	10000000
AMD QQueue	50PW	42	326.38	10000000
AMD QQueue	50PW	42	327.51	10000000
AMD QQueue	50PW	42	326.72	10000000
AMD QQueue	50PW	42	324.79	10000000
AMD QQueue	50PW	42	324.39	10000000
AMD QQueue	50PW	42	325.49	10000000
AMD QQueue	50PW	42	324.57	10000000
AMD QQueue	50PW	42	324.79	10000000
AMD QQueue	50PW	43	328.53	10000000
AMD QQueue	50PW	43	326.83	10000000
AMD QQueue	50PW	43	325.95	10000000
AMD QQueue	50PW	43	326.56	10000000
AMD QQueue	50PW	43	325.95	10000000
AMD QQueue	50PW	43	327.23	10000000
AMD QQueue	50PW	43	326.19	10000000
AMD QQueue	50PW	43	326.25	10000000
AMD QQueue	50PW	43	325.76	10000000
AMD QQueue	50PW	43	326.30	10000000
AMD QQueue	50PW	44	303.14	10000000
AMD QQueue	50PW	44	300.60	10000000
AMD QQueue	50PW	44	300.34	10000000
AMD QQueue	50PW	44	301.38	10000000
AMD QQueue	50PW	44	300.76	10000000
AMD QQueue	50PW	44	300.92	10000000
AMD QQueue	50PW	44	300.43	10000000
AMD QQueue	50PW	44	300.59	10000000
AMD QQueue	50PW	44	300.63	10000000
AMD QQueue	50PW	44	300.29	10000000
AMD QQueue	50PW	45	307.90	10000000
AMD QQueue	50PW	45	307.84	10000000
AMD QQueue	50PW	45	306.02	10000000
AMD QQueue	50PW	45	309.54	10000000
AMD QQueue	50PW	45	305.44	10000000
AMD QQueue	50PW	45	306.07	10000000
AMD QQueue	50PW	45	306.34	10000000
AMD QQueue	50PW	45	307.84	10000000
AMD QQueue	50PW	45	305.62	10000000
AMD QQueue	50PW	45	308.27	10000000
AMD QQueue	50PW	46	323.36	10000000
AMD QQueue	50PW	46	321.98	10000000
AMD QQueue	50PW	46	322.11	10000000
AMD QQueue	50PW	46	311.51	10000000
AMD QQueue	50PW	46	314.22	10000000
AMD QQueue	50PW	46	313.65	10000000
AMD QQueue	50PW	46	314.24	10000000
AMD QQueue	50PW	46	313.37	10000000
AMD QQueue	50PW	46	313.55	10000000
AMD QQueue	50PW	46	315.62	10000000
AMD QQueue	50PW	47	308.39	10000000
AMD QQueue	50PW	47	306.57	10000000
AMD QQueue	50PW	47	305.61	10000000
AMD QQueue	50PW	47	305.75	10000000
AMD QQueue	50PW	47	305.32	10000000
AMD QQueue	50PW	47	306.12	10000000
AMD QQueue	50PW	47	306.55	10000000
AMD QQueue	50PW	47	307.00	10000000
AMD QQueue	50PW	47	305.83	10000000
AMD QQueue	50PW	47	305.64	10000000
AMD QQueue	50PW	48	267.26	10000000
AMD QQueue	50PW	48	263.99	10000000
AMD QQueue	50PW	48	263.81	10000000
AMD QQueue	50PW	48	264.60	10000000
AMD QQueue	50PW	48	263.80	10000000
AMD QQueue	50PW	48	263.81	10000000
AMD QQueue	50PW	48	263.72	10000000
AMD QQueue	50PW	48	264.05	10000000
AMD QQueue	50PW	48	264.26	10000000
AMD QQueue	50PW	48	264.17	10000000
AMD QQueue	50PW	49	279.73	10000000
AMD QQueue	50PW	49	278.26	10000000
AMD QQueue	50PW	49	278.72	10000000
AMD QQueue	50PW	49	279.83	10000000
AMD QQueue	50PW	49	278.68	10000000
AMD QQueue	50PW	49	278.21	10000000
AMD QQueue	50PW	49	278.48	10000000
AMD QQueue	50PW	49	279.12	10000000
AMD QQueue	50PW	49	277.75	10000000
AMD QQueue	50PW	49	278.54	10000000
AMD QQueue	50PW	50	291.71	10000000
AMD QQueue	50PW	50	290.61	10000000
AMD QQueue	50PW	50	290.48	10000000
AMD QQueue	50PW	50	297.83	10000000
AMD QQueue	50PW	50	307.24	10000000
AMD QQueue	50PW	50	305.89	10000000
AMD QQueue	50PW	50	307.34	10000000
AMD QQueue	50PW	50	306.24	10000000
AMD QQueue	50PW	50	305.48	10000000
AMD QQueue	50PW	50	308.43	10000000
AMD QQueue	50PW	50	309.05	10000000
AMD QQueue	50PW	50	309.62	10000000
AMD QQueue	50PW	51	303.53	10000000
AMD QQueue	50PW	51	301.24	10000000
AMD QQueue	50PW	51	301.27	10000000
AMD QQueue	50PW	51	304.80	10000000
AMD QQueue	50PW	51	304.39	10000000
AMD QQueue	50PW	51	303.73	10000000
AMD QQueue	50PW	51	304.14	10000000
AMD QQueue	50PW	51	303.31	10000000
AMD QQueue	50PW	51	303.85	10000000
AMD QQueue	50PW	51	301.37	10000000
AMD QQueue	50PW	52	281.92	10000000
AMD QQueue	50PW	52	279.85	10000000
AMD QQueue	50PW	52	279.90	10000000
AMD QQueue	50PW	52	280.56	10000000
AMD QQueue	50PW	52	280.59	10000000
AMD QQueue	50PW	52	279.50	10000000
AMD QQueue	50PW	52	279.74	10000000
AMD QQueue	50PW	52	279.83	10000000
AMD QQueue	50PW	52	280.38	10000000
AMD QQueue	50PW	52	279.03	10000000
AMD QQueue	50PW	53	264.50	10000000
AMD QQueue	50PW	53	263.25	10000000
AMD QQueue	50PW	53	263.32	10000000
AMD QQueue	50PW	53	263.94	10000000
AMD QQueue	50PW	53	275.61	10000000
AMD QQueue	50PW	53	274.49	10000000
AMD QQueue	50PW	53	274.65	10000000
AMD QQueue	50PW	53	275.25	10000000
AMD QQueue	50PW	53	274.44	10000000
AMD QQueue	50PW	53	274.78	10000000
AMD QQueue	50PW	53	274.53	10000000
AMD QQueue	50PW	54	299.48	10000000
AMD QQueue	50PW	54	297.09	10000000
AMD QQueue	50PW	54	297.13	10000000
AMD QQueue	50PW	54	298.42	10000000
AMD QQueue	50PW	54	297.86	10000000
AMD QQueue	50PW	54	297.24	10000000
AMD QQueue	50PW	54	297.60	10000000
AMD QQueue	50PW	54	297.12	10000000
AMD QQueue	50PW	54	297.69	10000000
AMD QQueue	50PW	54	297.36	10000000
AMD QQueue	50PW	55	293.67	10000000
AMD QQueue	50PW	55	291.97	10000000
AMD QQueue	50PW	55	291.50	10000000
AMD QQueue	50PW	55	292.64	10000000
AMD QQueue	50PW	55	291.15	10000000
AMD QQueue	50PW	55	291.75	10000000
AMD QQueue	50PW	55	292.44	10000000
AMD QQueue	50PW	55	292.06	10000000
AMD QQueue	50PW	55	291.63	10000000
AMD QQueue	50PW	55	291.40	10000000
AMD QQueue	50PW	56	236.82	10000000
AMD QQueue	50PW	56	235.73	10000000
AMD QQueue	50PW	56	235.79	10000000
AMD QQueue	50PW	56	235.12	10000000
AMD QQueue	50PW	56	236.94	10000000
AMD QQueue	50PW	56	236.24	10000000
AMD QQueue	50PW	56	235.75	10000000
AMD QQueue	50PW	56	235.70	10000000
AMD QQueue	50PW	56	236.09	10000000
AMD QQueue	50PW	56	235.89	10000000
AMD QQueue	50PW	57	249.43	10000000
AMD QQueue	50PW	57	247.15	10000000
AMD QQueue	50PW	57	247.26	10000000
AMD QQueue	50PW	57	247.05	10000000
AMD QQueue	50PW	57	247.78	10000000
AMD QQueue	50PW	57	247.43	10000000
AMD QQueue	50PW	57	247.60	10000000
AMD QQueue	50PW	57	247.10	10000000
AMD QQueue	50PW	57	247.92	10000000
AMD QQueue	50PW	57	247.33	10000000
AMD QQueue	50PW	58	267.77	10000000
AMD QQueue	50PW	58	264.44	10000000
AMD QQueue	50PW	58	265.38	10000000
AMD QQueue	50PW	58	265.46	10000000
AMD QQueue	50PW	58	264.46	10000000
AMD QQueue	50PW	58	264.84	10000000
AMD QQueue	50PW	58	266.35	10000000
AMD QQueue	50PW	58	264.80	10000000
AMD QQueue	50PW	58	264.90	10000000
AMD QQueue	50PW	58	265.52	10000000
AMD QQueue	50PW	59	263.83	10000000
AMD QQueue	50PW	59	261.87	10000000
AMD QQueue	50PW	59	261.63	10000000
AMD QQueue	50PW	59	262.65	10000000
AMD QQueue	50PW	59	262.61	10000000
AMD QQueue	50PW	59	262.10	10000000
AMD QQueue	50PW	59	260.93	10000000
AMD QQueue	50PW	59	262.16	10000000
AMD QQueue	50PW	59	262.10	10000000
AMD QQueue	50PW	59	263.23	10000000
AMD QQueue	50PW	60	245.68	10000000
AMD QQueue	50PW	60	244.18	10000000
